TERM;POSITION;TYPE;MODE;URI;CURRENT_TERM;AMBIGUOUS;ANOTHER_MEANING;ANOTHER_MEANING_URI;DESCRIPTION;GAZETTEER;VERIFICATION
Jahen;328370;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;328382;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Reyna;328405;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/678362;null;not; ; ;An ancient place, cited: BAtlas 69 B4 Reina;Medieval;FOUND
Yolant ;328417;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;328471;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;328520;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;328548;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Por;328555;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Seuilla;328729;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Fecho;329967;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;330151;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Reyna;330181;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/678362;null;not; ; ;An ancient place, cited: BAtlas 69 B4 Reina;Medieval;FOUND
Yolant;330193;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;330246;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;330295;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;330323;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Argarue;330442;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Sancho;330498;PN;FT;;;;;;;;FOUND
Toledo;330519;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Remondo;330558;PPN;PPT;;;;;;;;VALIDATE
Seuilla;330580;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Alfonso;330618;PN;FT;;;yes;APLN;;;;FOUND
Molina;330629;PN;FT;;;yes;APLN;;;;FOUND
Felipp;330648;PN;FT;;;;;;;;FOUND
Johan;330667;PN;FT;;;;;;;;FOUND
Sanctiague;330687;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrando;330730;PN;FT;;;;;;;;FOUND
Loys;330751;PN;FT;;;;;;;;FOUND
Yugo;330768;PPN;PPT;;;;;;;;VALIDATE
Bergonna;330781;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gui;330819;PPN;PPT;;;;;;;;VALIDATE
Flandres;330833;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Henrri;330871;PPN;PPT;;;;;;;;VALIDATE
Loregne;330886;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;330923;PN;FT;;;;;;;;FOUND
Costantinopla;330959;PLN;FT;http://pleiades.stoa.org/places/520998;Constantinopla /Estambul;not;;; ;Medieval;FOUND
Berenguella;330999;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Loys;331048;PN;FT;;;;;;;;FOUND
Belmont;331113;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Johan;331150;PN;FT;;;;;;;;FOUND
Monfort;331216;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Abuiafar;331253;PPN;PPT;;;;;;;;VALIDATE
Murcia;331270;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Rey;331291;PLN;FT;http://sws.geonames.org/3111903;Rey;not;;;null;Medieval;FOUND
Gaston;331307;PPN;PPT;;;;;;;;VALIDATE
Beart;331327;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gui;331362;PPN;PPT;;;;;;;;VALIDATE
Limoges;331379;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Aboabdille;331416;PPN;PPT;;;;;;;;VALIDATE
Aben;331427;PPN;PPT;;;;;;;;VALIDATE
Naçar;331432;PPN;PPT;;;;;;;;VALIDATE
Granada;331446;PLN;FT;http://sws.geonames.org/6357709;Granada;not;;;null;Medieval;FOUND
Aben;331483;PPN;PPT;;;;;;;;VALIDATE
Mafoth;331488;PPN;PPT;;;;;;;;VALIDATE
Niebla;331503;PLN;FT;https://pleiades.stoa.org/places/256221;Niebla;not;;;null;Medieval;FOUND
Martin;331539;PN;FT;;;;;;;;FOUND
Burgos;331557;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Ferrando;331576;PN;FT;;;;;;;;FOUND
Palencia;331596;PLN;FT;http://sws.geonames.org/6360072; ;not;;;null;Geonames;FOUND
Martin;331622;PN;FT; ; ;not; ; ; ; ;FOUND
Segouia;331639;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
Gil;331690;PPN;PPT;;;;;;;;VALIDATE
Osma;331705;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Rodrigo;331722;PPN;PPT;;;;;;;;VALIDATE
Cuenca;331741;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
Aznar;331788;PPN;PPT;;;;;;;;VALIDATE
Calahorra;331805;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Ferrando;331827;PN;FT;;;;;;;;FOUND
Cordoua;331847;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Adam;331867;PN;FT;;;;;;;;FOUND
Plazencia;331883;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pasqual;331905;PPN;PPT;;;;;;;;VALIDATE
Jahen;331924;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Pedro;331947;PN;AT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Cartagena;331963;PLN;FT;http://sws.geonames.org/6359521; ;not;;;null;Geonames;FOUND
Pedryuannes;331985;PPN;PPT;;;;;;;;VALIDATE
Orden;332012;UN;UNI;;;not;;;;;UNIDENTIFIED
Calatraua;332021;APLN;AT; ; ;yes;PN; ; ;Medieval;VALIDATE
Nunno;332043;PPN;PPT;;;;;;;;VALIDATE
Gonçaluez;332049;PPN;PPT;;;;;;;;VALIDATE
Alfonso;332071;PN;FT;;;;;;;;FOUND
Lopez;332079;PPN;PPT;;;;;;;;VALIDATE
Simon;332097;PN;FT;;;;;;;;FOUND
Royz;332103;PN;FT;;;;;;;;FOUND
Alfonso;332120;PN;FT;;;;;;;;FOUND
Thellez;332128;PPN;PPT;;;;;;;;VALIDATE
Johan;332148;PN;FT;;;;;;;;FOUND
Alfonso;332154;PN;FT;;;;;;;;FOUND
Ferrand;332197;PN;FT;;;yes;APLN;;;;FOUND
Royz;332205;PN;FT;;;yes;APLN;;;;FOUND
Castro;332213;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gomez;332232;PN;FT;;;;;;;;FOUND
Royz;332238;PN;FT;;;;;;;;FOUND
Rodrigo;332255;PPN;PPT;;;;;;;;VALIDATE
Aluarez;332263;PN;FT;;;;;;;;FOUND
Suer;332283;PPN;PPT;;;;;;;;VALIDATE
Thellez;332288;PPN;PPT;;;;;;;;VALIDATE
El;332304;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Manuel;332319;PN;FT; ; ;yes;APLN;http://sws.geonames.org/6362025;null;Geonames;FOUND
El;332361;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Ferrando;332376;PN;FT; ; ;not; ; ; ; ;FOUND
Martin;332430;PN;FT;;;;;;;;FOUND
Leon;332448;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Pedro;332465;PN;FT;;;;;;;;FOUND
Ouiedo;332482;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Suero;332501;PPN;PPT;;;;;;;;VALIDATE
C'amora;332518;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pedro;332538;PN;FT;;;;;;;;FOUND
Salamanca;332555;PLN;FT;http://pleiades.stoa.org/places/236642;Salamanca;not;;; ;Medieval;FOUND
Pedro;332577;PN;FT;;;;;;;;FOUND
Astorga;332594;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Domingo;332614;PPN;PPT;;;;;;;;VALIDATE
Cibdat;332633;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Miguel;332652;PPN;PPT;;;;;;;;VALIDATE
Lugo;332670;PLN;FT;http://sws.geonames.org/6359189;Gorad Luga,Lougo,Lucus Augusti,Lugas,Lugo,Lugu,lu gao,lu ge,lu ko,lugo,luko,lwghw,lwgw,rugo,Λούγο,Горад Луга,Луго,Լուգո,לוגו,لوغو,لوگو,लूगो,லுகோ,ลูโก,ლუგო,ሉጎ,ルーゴ,卢戈,盧高,루고;not;;;null;Geonames;FOUND
Johan;332687;PN;FT;;;;;;;;FOUND
Orens;332704;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/992080;null;not;;;An ancient place, cited: BAtlas 101 M6 Oriens;Medieval;FOUND
Gil;332722;PPN;PPT;;;;;;;;VALIDATE
Tuy;332737;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
Johan;332753;PN;FT;;;;;;;;FOUND
Mendonnedo;332770;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrando;332793;PN;FT;;;;;;;;FOUND
Coria;332813;PLN;FT;http://sws.geonames.org/6356764;Coria,Còria,Cória,Koria,Korija,ke li ya,qwryt,Кория,Корія,Կորիա,قورية,科里亚;not;;;null;Geonames;FOUND
Garcia;332831;PN;FT;;;;;;;;FOUND
Silue;332849;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Pedro;332872;PN;AT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Badalloz;332888;PLN;FT;http://sws.geonames.org/2521420/;Badajoz;not;;;null;Medieval;FOUND
Pelay;332909;PPN;PPT;;;;;;;;VALIDATE
Perez;332915;PN;FT;;;;;;;;FOUND
Orden;332936;UN;UNI;;;not;;;;;UNIDENTIFIED
Sanctiague;332945;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Garci;332968;PN;FT;;;;;;;;FOUND
Ferrandez;332974;PN;FT;;;;;;;;FOUND
Orden;332999;UN;UNI;;;not;;;;;UNIDENTIFIED
Alcantara;333008;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Martin;333030;PN;FT;;;;;;;;FOUND
Nunnez;333037;PN;FT;;;;;;;;FOUND
Alfonso;333088;PN;FT;;;;;;;;FOUND
Ferrandez;333096;PN;FT;;;;;;;;FOUND
Rodrigo;333131;PPN;PPT;;;;;;;;VALIDATE
Alfonso;333139;PN;FT;;;;;;;;FOUND
Martin;333159;PN;FT;;;;;;;;FOUND
Alfonso;333166;PN;FT;;;;;;;;FOUND
Rodrigo;333186;PPN;PPT;;;;;;;;VALIDATE
Frolaz;333194;PPN;PPT;;;;;;;;VALIDATE
Johan;333213;PN;FT;;;;;;;;FOUND
Perez;333219;PN;FT;;;;;;;;FOUND
Ferrand;333237;PN;FT;;;;;;;;FOUND
Yuannes;333245;PPN;PPT;;;;;;;;VALIDATE
Ramir;333265;PPN;PPT;;;;;;;;VALIDATE
Diaz;333271;PN;FT;;;;;;;;FOUND
Pelay;333288;PPN;PPT;;;;;;;;VALIDATE
Perez;333294;PN;FT;;;;;;;;FOUND
Pedro;333312;PN;FT;;;;;;;;FOUND
Guzman;333318;PN;FT;;;;;;;;FOUND
Castiella;333340;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Alfonso;333362;PN;FT;;;;;;;;FOUND
Garcia;333370;PN;FT;;;;;;;;FOUND
Murcia;333408;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Andaluzia;333421;PLN;FT;http://sws.geonames.org/2593109/;Andalucía;not;;; ;Medieval;FOUND
Gutier;333443;PPN;PPT;;;;;;;;VALIDATE
Suarez;333450;PPN;PPT;;;;;;;;VALIDATE
Leon;333478;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Roy;333495;PPN;PPT;;;;;;;;VALIDATE
Garcia;333499;PN;FT;;;;;;;;FOUND
Troco;333506;PPN;PPT;;;;;;;;VALIDATE
Gallizia;333529;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Johan;333554;PN;FT;;;;;;;;FOUND
Alfonso;333560;PN;FT;;;;;;;;FOUND
Sanctiague;333608;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Yo;333627;UN;UNI;;;not;;;;;UNIDENTIFIED
Gil;333630;PLN;FT;http://sws.geonames.org/10055472; ;not;;;null;Geonames;FOUND
Martinez;333634;PN;FT;;;yes;APLN;;;;FOUND
Siguença;333646;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Millan;333682;PLN;FT;http://sws.geonames.org/9406783; ;not;;;null;Medieval;FOUND
Perez;333690;PN;FT;;;;;;;;FOUND
Aellon;333699;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;333737;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Sepan;333753;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;333813;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Dios;333838;PN;FT;;;;;;;;FOUND
Castiella;333851;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Toledo;333864;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Leon;333874;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Gallizia;333882;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Seuilla;333894;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Cordoua;333905;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Murcia;333916;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Jahen;333926;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Algarue;333938;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Yolant;333973;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;334026;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;334075;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;334103;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Por;334110;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Sancta;334198;PPN;GENT; ;;;;;;;VALIDATE
Cordoua;334234;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Fecho;335509;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Alfonso;335685;PN;FT; ; ;yes;APLN;http://sws.geonames.org/10240358;null;Geonames;FOUND
Yolant ;335727;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Ferrando;335781;PN;FT; ; ;not; ; ; ; ;FOUND
Sancho;335830;PN;FT; ; ;yes;APLN;http://sws.geonames.org/9170929;null;Geonames;FOUND
Pedro;335858;PN;FT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Algarue;335977;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Sancho;336034;PN;FT;;;;;;;;FOUND
Toledo;336055;PLN;FT;http://sws.geonames.org/6361828/;Toledo;not;;;null;Medieval;FOUND
Remondo;336094;PPN;PPT;;;;;;;;VALIDATE
Seuilla;336116;PLN;FT;http://pleiades.stoa.org/places/256210;Sevilla;not;;; ;Medieval;FOUND
Alfonso;336154;PN;FT;;;yes;APLN;;;;FOUND
Molina;336165;PN;FT;;;yes;APLN;;;;FOUND
Felipp;336184;PN;FT;;;;;;;;FOUND
Johan;336203;PN;FT;;;;;;;;FOUND
Sanctiague;336223;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrando;336267;PN;FT;;;;;;;;FOUND
Loys;336288;PN;FT;;;;;;;;FOUND
Yugo;336305;PPN;PPT;;;;;;;;VALIDATE
Bergonna;336318;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gui;336356;PPN;PPT;;;;;;;;VALIDATE
Henrri;336404;PPN;PPT;;;;;;;;VALIDATE
Loregne;336419;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Alfonso;336456;PN;FT;;;;;;;;FOUND
Costantinopla;336503;PLN;FT;http://pleiades.stoa.org/places/520998;Constantinopla /Estambul;not;;; ;Medieval;FOUND
Berenguella;336543;PPN;PPT; ; ; ; ; ; ; ;VALIDATE
Loys;336592;PN;FT;;;;;;;;FOUND
Belmont;336657;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Johan;336694;PN;FT;;;;;;;;FOUND
Monfort;336760;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Abinassar;336797;PPN;PPT;;;;;;;;VALIDATE
Murcia;336815;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Gaston;336851;PPN;PPT;;;;;;;;VALIDATE
Beart;336871;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gui;336906;PPN;PPT;;;;;;;;VALIDATE
Limoges;336923;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Aboabdille;336960;PPN;PPT;;;;;;;;VALIDATE
Naçar;336977;PLN;FT;http://sws.geonames.org/6359730; ;not; ; ;null;Medieval;FOUND
Granada;336990;PLN;FT;http://sws.geonames.org/6357709;Granada;not;;;null;Medieval;FOUND
Aben;337027;PPN;PPT;;;;;;;;VALIDATE
Mafoth;337032;PPN;PPT;;;;;;;;VALIDATE
Niebla;337047;PLN;FT;https://pleiades.stoa.org/places/256221;Niebla;not;;;null;Medieval;FOUND
Martin;337083;PN;FT;;;;;;;;FOUND
Burgos;337101;PLN;FT;http://sws.geonames.org/6356377;Burgi,Burgos,Burgosas,Burgoso,Burgus,brghsh,brgws,bu er ge si,buleugoseu,bur kos,burugosu,bwrgws,Бургос,Бурґос,برغش,برگوس,بورگوس,บูร์โกส,ブルゴス,布尔戈斯,부르고스;not;;;null;Geonames;FOUND
Ferrando;337120;PN;FT;;;;;;;;FOUND
Palencia;337140;PLN;FT;http://sws.geonames.org/6360072; ;not;;;null;Geonames;FOUND
Martin;337166;PN;FT; ; ;not; ; ; ; ;FOUND
Segouia;337183;PLN;FT;http://pleiades.stoa.org/places/236658;Segovia;not;;; ;Medieval;FOUND
La;337199;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Siguença;337213;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Gil;337234;PPN;PPT;;;;;;;;VALIDATE
Osma;337249;PLN;FT;http://sws.geonames.org/3114836;Osma;not;;;null;Geonames;FOUND
Rodrigo;337266;PPN;PPT;;;;;;;;VALIDATE
Cuenca;337285;PLN;FT;http://sws.geonames.org/6357429; ;not;;;null;Geonames;FOUND
La;337300;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Auila;337314;PLN;FT;http://pleiades.stoa.org/places/236361;Ávila;not;;; ;Medieval;FOUND
Aznar;337332;PPN;PPT;;;;;;;;VALIDATE
Calahorra;337349;PLN;FT;http://sws.geonames.org/6359026; ;not;;;null;Geonames;FOUND
Ferrando;337371;PN;FT;;;;;;;;FOUND
Cordoua;337391;PLN;FT;http://pleiades.stoa.org/places/256128;Córdoba;not;;;null;Medieval;FOUND
Adam;337411;PN;FT;;;;;;;;FOUND
Plazencia;337427;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pascual;337449;PPN;PPT;;;;;;;;VALIDATE
Jahen;337468;PLN;FT;http://pleiades.stoa.org/places/265810;Jaén;not;;;null;Medieval;FOUND
Pedro;337491;PN;AT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Cartagena;337507;PLN;FT;http://sws.geonames.org/6359521; ;not;;;null;Geonames;FOUND
Pedryuannes;337529;PPN;PPT;;;;;;;;VALIDATE
Calatraua;337565;APLN;AT; ; ;not;;; ;Medieval;VALIDATE
Nunno;337587;PPN;PPT;;;;;;;;VALIDATE
Gonçaluez;337593;PPN;PPT;;;;;;;;VALIDATE
Alfonso;337615;PN;FT;;;;;;;;FOUND
Lopez;337623;PPN;PPT;;;;;;;;VALIDATE
Alfonso;337641;PN;FT;;;;;;;;FOUND
Thellez;337649;PPN;PPT;;;;;;;;VALIDATE
Johan;337669;PN;FT;;;;;;;;FOUND
Alfonso;337675;PN;FT;;;;;;;;FOUND
Ferrand;337718;PN;FT;;;yes;APLN;;;;FOUND
Royz;337726;PN;FT;;;yes;APLN;;;;FOUND
Castro;337734;PPN;PPT;;;yes;APLN;;;;VALIDATE
Gomez;337753;PN;FT;;;;;;;;FOUND
Royz;337759;PN;FT;;;;;;;;FOUND
Rodrig;337776;PPN;PPT;;;;;;;;VALIDATE
Aluarez;337783;PN;FT;;;;;;;;FOUND
Suer;337803;PPN;PPT;;;;;;;;VALIDATE
Thellez;337808;PPN;PPT;;;;;;;;VALIDATE
El;337824;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Manuel;337839;PN;FT; ; ;yes;APLN;http://sws.geonames.org/6362025;null;Geonames;FOUND
El;337882;UN;UNI; ; ; ; ; ; ; ;UNIDENTIFIED
Ferrando;337897;PN;FT; ; ;not; ; ; ; ;FOUND
Martin;337951;PN;FT;;;;;;;;FOUND
Leon;337969;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Pedro;337986;PN;FT;;;;;;;;FOUND
Ouiedo;338003;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Suero;338022;PPN;PPT;;;;;;;;VALIDATE
C'amora;338039;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Pedro;338059;PN;FT;;;;;;;;FOUND
Salamanca;338076;PLN;FT;http://pleiades.stoa.org/places/236642;Salamanca;not;;; ;Medieval;FOUND
Pedro;338098;PN;FT;;;;;;;;FOUND
Astorga;338115;PLN;FT;http://sws.geonames.org/6358559;Astorga,Astorgo,Asturica Augusta,Estorga,a si tuo er jia,aseutoleuga,astrqt,astwrkha,asutoruga,Асторга,Աստորգա,آستورخا,أسترقة,アストルガ,阿斯托尔加,아스토르가;not;;;null;Geonames;FOUND
Domingo;338135;PPN;PPT;;;;;;;;VALIDATE
Cibdat;338154;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Migael;338173;PPN;PPT;;;;;;;;VALIDATE
Lugo;338191;PLN;FT;http://sws.geonames.org/6359189;Gorad Luga,Lougo,Lucus Augusti,Lugas,Lugo,Lugu,lu gao,lu ge,lu ko,lugo,luko,lwghw,lwgw,rugo,Λούγο,Горад Луга,Луго,Լուգո,לוגו,لوغو,لوگو,लूगो,லுகோ,ลูโก,ლუგო,ሉጎ,ルーゴ,卢戈,盧高,루고;not;;;null;Geonames;FOUND
Johan;338208;PN;FT;;;;;;;;FOUND
Orens;338225;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/992080;null;not;;;An ancient place, cited: BAtlas 101 M6 Oriens;Medieval;FOUND
Gil;338243;PPN;PPT;;;;;;;;VALIDATE
Tuy;338258;PLN;FT;http://sws.geonames.org/6360252;Tuj,Tuy,to~ui,tu yi,twy,Туй,توي,توی,トゥイ,图伊;not;;;null;Medieval;FOUND
La;338270;PPLN;PPT; ; ;not; ; ; ; ;VALIDATE
Mendonnedo;338284;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Ferrando;338307;PN;FT;;;;;;;;FOUND
Coria;338327;PLN;FT;http://sws.geonames.org/6356764;Coria,Còria,Cória,Koria,Korija,ke li ya,qwryt,Кория,Корія,Կորիա,قورية,科里亚;not;;;null;Geonames;FOUND
Garcia;338345;PN;FT;;;;;;;;FOUND
Silue;338363;PLN;FT;https://pleiades.stoa.orghttp://pleiades.stoa.org/places/688028;null;not;;;An ancient place, cited: BAtlas 70 G1 Silo;Medieval;FOUND
Pedro;338386;PN;AT; ; ;yes;APLN;http://sws.geonames.org/3114106;null;Geonames;FOUND
Badalloz;338402;PLN;FT;http://sws.geonames.org/2521420/;Badajoz;not;;;null;Medieval;FOUND
Pelay;338423;PPN;PPT;;;;;;;;VALIDATE
Perez;338429;PN;FT;;;;;;;;FOUND
Sanctiague;338459;PPLN;PPT; ; ;not;;; ; ;VALIDATE
Garci;338482;PN;FT;;;;;;;;FOUND
Ferrandez;338488;PN;FT;;;;;;;;FOUND
Alcantara;338522;PLN;FT;http://sws.geonames.org/10241080; ;not;;;null;Geonames;FOUND
Martin;338544;PN;FT;;;;;;;;FOUND
Nunnez;338551;PN;FT;;;;;;;;FOUND
Temple;338583;PLN;FT;http://sws.geonames.org/3108180; ;not;;;null;Geonames;FOUND
Alfonso;338602;PN;FT;;;;;;;;FOUND
Ferrandez;338610;PN;FT;;;;;;;;FOUND
Rodrig;338645;PPN;PPT;;;;;;;;VALIDATE
Alfonso;338652;PN;FT;;;;;;;;FOUND
Martin;338672;PN;FT;;;;;;;;FOUND
Alfonso;338679;PN;FT;;;;;;;;FOUND
Rodrigo;338699;PPN;PPT;;;;;;;;VALIDATE
Frolaz;338707;PPN;PPT;;;;;;;;VALIDATE
Johan;338726;PN;FT;;;;;;;;FOUND
Perez;338732;PN;FT;;;;;;;;FOUND
Ferrand;338750;PN;FT;;;;;;;;FOUND
Yuannes;338758;PPN;PPT;;;;;;;;VALIDATE
Ramir;338778;PPN;PPT;;;;;;;;VALIDATE
Diaz;338784;PN;FT;;;;;;;;FOUND
Pelay;338801;PPN;PPT;;;;;;;;VALIDATE
Perez;338807;PN;FT;;;;;;;;FOUND
Pedro;338825;PN;FT;;;;;;;;FOUND
Guzman;338831;PN;FT;;;;;;;;FOUND
Castiella;338859;PLN;FT; ;Castilla;not;;;null;Medieval;FOUND
Alfonso;338881;PN;FT;;;;;;;;FOUND
Garcia;338889;PN;FT;;;;;;;;FOUND
Murcia;338927;PLN;FT;http://sws.geonames.org/6362997/ ;Murcia;not;;;null;Medieval;FOUND
Andaluzia;338940;PLN;FT;http://sws.geonames.org/2593109/;Andalucía;not;;; ;Medieval;FOUND
Gutier;338962;PPN;PPT;;;;;;;;VALIDATE
Suarez;338969;PPN;PPT;;;;;;;;VALIDATE
Leon;338997;PLN;FT;http://pleiades.stoa.org/places/236512;León;not;;;null;Medieval;FOUND
Roy;339014;PPN;PPT;;;;;;;;VALIDATE
Garcia;339018;PN;FT;;;;;;;;FOUND
Troco;339025;PPN;PPT;;;;;;;;VALIDATE
Gallizia;339048;PLN;FT;http://pleiades.stoa.org/places/991317;Galicia;not;;;null;Medieval;FOUND
Johan;339073;PN;FT;;;;;;;;FOUND
Alfonso;339079;PN;FT;;;;;;;;FOUND
